Altitude(m),Pressure(mPa),Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
167.614443564166,-192.00471629503198,0.06754996335533735,-0.0006982797566750721,0.2571135528966456,0.0,0.0,0.0
-202.13389143848195,39.774100083887454,7.2096356141067135,-0.0011186519928524734,78.11328983537955,0.0,0.0,0.0
-134.42460032264236,66.56989380433703,7.185222363387363,-0.001168081917881983,84.42357438489927,0.0,0.0,0.0
238.87847575457667,22.85563879368503,7.467047943995651,-0.00012450782766173927,83.6283240818958,0.0,0.0,0.0
-9.530413014046013,-239.29899192243013,7.518620463713856,0.000381116413963022,82.5128822226216,0.0,0.0,0.0
161.64451968189576,-200.6693355484375,7.918340906611879,-0.00021679941795103912,84.99597097130508,0.0,0.07,0.0
268.33487955828133,-132.7864181677928,8.076992653805377,-5.293541083166054e-05,86.28530259988511,0.0,0.22,0.0
-81.52682237309217,90.20502436609264,8.288382112228948,-0.00045549262679694794,86.13840926284264,0.0,0.48,0.0
-136.43618538542455,210.15643463213664,8.912572301243864,-0.00010626875531760696,84.55851126890663,0.0,0.86,0.0
284.56706899900325,-6.341838681665706,9.387337357745228,0.0009046597248382618,87.24616381797752,0.0,1.38,0.0
-162.53565558061769,-130.70753292048443,10.73115865068108,0.0009852373684560711,86.5961616452521,0.0,2.04,0.0
122.88334124628312,54.490802534558284,11.901863058411285,0.00014782559997614022,84.8368250799893,0.0,2.84,0.0
185.8909926017682,50.933558081665595,13.858058670347967,0.00014296440362772094,83.85877390971737,0.0,3.74,0.0
63.93574533803004,287.804983717955,15.368970815419713,-0.000428263208943942,85.89780227724602,0.0,4.68,0.0
-42.3537577268217,182.90886473652282,17.14295404612988,0.00010893334016382786,85.96812555991137,0.0,3.78,0.0
130.00305202189878,-145.39304953910988,18.87037405402514,-0.0005349059155996426,85.1547388963903,0.0,3.01,0.0
256.2491518880648,193.11590333558402,20.202751593857403,5.454404461580674e-05,81.86559973333314,0.0,2.46,0.0
12.829135981126328,12.625814073554565,21.131491105910296,0.0010275668789786392,83.00714153447954,0.0,2.24,0.0
-90.8184977742099,222.20185235977186,21.004941815515192,0.0002830445673624368,82.41116629619054,0.0,2.39,0.0
424.08467551634345,232.34816224814932,19.667658838587236,0.0010372363200473553,81.52697021994466,0.0,2.87,0.0
542.176590701877,257.14986855017804,18.403701920253216,-4.2930510706736596e-05,82.70311902031153,0.0,3.54,0.0
59.31176831396098,-135.60410251441724,16.41735378182109,-8.429290924876596e-05,80.76662981578116,0.0,2.81,0.0
191.98838922525465,340.0598659613423,14.593930138585426,-0.00038205361623403346,79.0316164240694,0.0,2.24,0.0
90.17530691810938,237.72922102937747,13.290498299900268,0.0001851643937741394,79.99929336336358,0.0,2.04,0.0
477.4372914109712,379.0829887794522,13.172590475217719,0.00013167354083801035,77.23522800522248,0.0,2.33,0.0
335.6242865112042,221.67116064338094,14.189508570838859,-0.0005189832112504324,76.78661906277898,0.0,3.05,0.0
386.2685071438393,386.3605308694579,15.969022980287278,0.0006828873765280763,74.49455459264983,0.0,2.19,0.0
